-213.753726675229,-29.8194875610639,-93.0654556236436,-57.1854284290217,-2.83551966095141,
-297.835784109138,4.36863952974257,-1.32732346276349,21.0527635068654,6.5484011333828,
-327.755329675404,-27.2807052349092,33.9041002796627,-12.7156860586683,-4.79429297200507,
-252.279440800354,-18.313697720704,41.8359549150502,-21.6465267761559,-11.2793936013362,
-136.463040404134,-1.45139086314337,4.98273049990203,2.53032680368633,-4.68669093705675,
-79.8815967496153,-7.31361067474461,3.71707414901881,-2.04614998197585,0.09732719049717,
-58.4011355482981,-13.7046833810762,8.54384797108386,-6.92691373307901,-0.740298426967568,
-87.6063367770232,-8.68183345438868,1.99459820020224,-1.87196539544634,-0.870639276978951,
-150.17163418983,-20.5317711361479,-3.37594707831696,-5.19576858190358,-1.19930486185248,
-235.760495966983,-87.2584407430593,35.9658393645959,-17.4887109953775,0.335102807944203,
-227.558603949807,-63.9574198688689,37.3423244527567,-35.7688582317766,8.87075855677679,
-240.164602681147,-43.0298956681927,-1.10403132404492,6.5495890539084,0.418555335209476,
-253.308249126307,-23.9428979770804,-28.6758571433939,-5.24734404186254,-11.8987391149041,
-247.252959587243,-7.15441077238282,-2.16150724595342,-4.26229569103098,-14.4168196751142,
-185.155392175396,-12.181075249298,-11.9194194638859,9.19387177846786,-12.3538096454959,
-156.478463842187,-34.387079170345,-28.9084097542003,2.29212779020935,-8.27562729380325,
-110.248247277477,-24.3557210876001,-14.8975218776724,-12.9172627094313,-2.37769940615821,
-86.4606566865411,-16.6623730559234,-16.2400158921411,-16.742469144792,-2.93001020866471,
-86.4606566865411,-16.6623730559234,-16.2400158921411,-16.742469144792,-2.93001020866471,
-137.605332970022,-7.95053477022781,-4.97799643993996,-13.5556881411187,-4.36314636808915,
-110.329607957453,-27.1084657513169,-3.5347089122344,-20.9387824339557,-3.15131801405231,
-78.5623774180988,-47.0277820117319,5.52408430342447,-22.7383189753763,-3.86235706209713,
-123.684321768309,-96.2269810446346,10.038989840393,-11.8035879210155,-13.0857972559707,
-82.8120943832648,-104.833623588918,6.20965623977877,-22.8522073719037,-11.3316668678048,
-19.1666443401039,-33.967469080708,2.39003500595786,-24.4947174882132,1.7402124139535,
-21.1186392371845,-18.3616637521028,7.94059938818095,-14.5329211098823,5.9390147883997,
-23.9720632613166,-26.602502870399,6.58724341780399,-6.07517722693513,-0.217713810362989,
-28.5551960914129,-30.5776339104926,2.76958453428109,-4.14424583898106,-0.896365416804706,
-46.3136776608443,-19.9873433378948,5.11845639803895,-13.3620009963366,-1.73792183491989,
-50.8796963045202,-23.5560382501793,3.70878762805062,-6.78634228685613,-7.28275359968343,
-47.4989973232615,-50.9671667405438,0.898147863039923,3.2189424855064,-8.65828260099279,
-44.4084059811509,-63.0294415839004,-5.79852754694611,3.69644909258641,-7.72735361969194,
-49.4587164840957,-50.8599377080507,-9.24021094364625,-0.51262603607517,-5.92729837192009,
-50.6302941731875,-34.3608601653026,2.81486039794633,-0.0228199400224764,-6.21711320665041,
-54.2695246355863,-41.3220911184865,10.5488688039904,0.361017741240524,-10.0895174661122,
-73.2808187932972,-16.5440537874733,5.44761713398519,-1.27838149537324,-7.04932240138299,
-73.2808187932972,-16.5440537874733,5.44761713398519,-1.27838149537324,-7.04932240138299,
-94.3257442408471,-5.08759068581733,2.21549630511117,-12.9704819984382,-3.75773807333029,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10.005533278692,-17.4264173326762,-6.40318667386004,
-111.215631996158,-14.8680511131142,10